ID,Exited,gender,age,term_deposit,Own_car,Own_property,Geography,credit_score,tenure,balance,Unemployed,Num_children,Account_length,Total_income,credit_card,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
5118098,0,Male,41,0,0,0,Spain,657,8,109402.13,1,0,18,180000,1,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5118105,1,Female,33,0,0,0,Netherlands,730,7,130367.87,1,0,6,112500,1,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5118106,0,Female,34,0,1,0,Netherlands,816,2,108410.87,0,0,8,90000,1,3.014435615,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5118109,0,Female,50,0,0,0,Greece,484,2,90408.16,0,0,8,72000,0,3.096572825,Commercial associate,Secondary / secondary special,Married,With parents,Secretaries,0
5118111,0,Female,34,0,0,1,Greece,728,6,90425.15,0,2,13,153000,1,1.095162803,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,1
5118114,1,Female,39,0,0,0,Spain,730,6,140094.59,0,1,12,270000,1,14.84493179,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
5118123,0,Male,31,0,0,0,Spain,477,9,0,0,0,20,247500,0,2.929560497,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,Other,0
5118124,1,Female,46,0,1,0,Netherlands,663,6,95439.4,0,0,51,180000,1,6.929642635,Working,Secondary / secondary special,Married,House / apartment,Other,0
5118128,0,Male,34,0,1,0,Netherlands,549,6,204017.4,0,2,59,135000,1,13.84285783,Working,Higher education,Married,With parents,Laborers,0
5118145,0,Male,29,0,1,0,Spain,714,9,0,0,2,22,180000,1,14.84493179,Working,Higher education,Married,House / apartment,Accountants,0
5118147,1,Male,49,0,1,0,Netherlands,430,3,137115.16,1,0,23,225000,1,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other,0
5118149,0,Male,43,0,1,0,Netherlands,504,5,134740.19,0,1,36,225000,1,1.927486533,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5118152,0,Female,29,0,0,0,Greece,530,5,0,0,1,58,202500,0,5.514144712,Working,Higher education,Married,House / apartment,Other,0
5118164,0,Male,29,0,1,0,Netherlands,619,4,98955.87,0,2,28,225000,0,11.92906083,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5118173,0,Male,44,0,0,0,Netherlands,617,9,49157.09,0,1,6,180000,1,2.68041096,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff,0
5118179,0,Male,31,0,0,0,Netherlands,791,1,130240.33,0,0,17,202500,0,2.68041096,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
5118182,1,Male,48,0,0,0,Greece,609,1,108019.27,0,0,25,135000,1,12.92839689,Working,Secondary / secondary special,Separated,House / apartment,Laborers,1
5118183,1,Male,51,0,0,0,Netherlands,780,4,126725.25,0,0,36,87750,1,3.767360042,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff,1
5118184,0,Female,34,0,0,0,Netherlands,777,5,96693.66,0,1,13,45000,1,0.262839073,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5118192,0,Female,27,0,0,0,Netherlands,817,7,129810.6,0,0,60,171000,1,24.2633319,Working,Secondary / secondary special,Separated,Office apartment,Drivers,0
5118210,1,Male,58,0,0,0,Greece,850,8,156652.13,0,0,41,76500,0,14.34663272,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
5118216,1,Female,36,0,0,0,Greece,732,9,0,0,2,35,112500,0,3.181447942,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
5118223,0,Male,40,0,1,0,Greece,693,4,130661.96,0,0,20,225000,1,8.514890792,Working,Secondary / secondary special,Civil marriage,Office apartment,Laborers,0
5118230,0,Female,50,0,1,0,Greece,576,8,0,0,0,13,166500,1,0.928150475,Commercial associate,Higher education,Married,House / apartment,Laborers,0
5118232,0,Male,37,0,0,0,Greece,643,6,0,0,0,2,315000,0,2.59827375,Working,Higher education,Married,House / apartment,Other,0
5118241,0,Male,47,0,0,0,Greece,757,3,130747.1,0,0,3,157500,1,7.928978692,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5118252,0,Male,30,0,1,0,Netherlands,569,6,106629.49,0,1,19,202500,0,16.51505507,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5118270,0,Male,36,1,0,0,Spain,772,3,112029.83,0,0,6,99000,1,14.92980691,Working,Secondary / secondary special,Married,With parents,Medicine staff,0
5118275,0,Male,29,0,0,0,Netherlands,576,7,130575.26,1,0,56,112500,0,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other,1
5118286,0,Male,28,1,0,0,Netherlands,608,4,96679.71,0,0,20,360000,1,17.18036647,Working,Higher education,Married,House / apartment,Core staff,0
5118291,0,Male,33,0,0,0,Greece,794,0,0,0,2,38,139500,0,8.180866137,Working,Incomplete higher,Married,With parents,Core staff,1
5118305,0,Male,50,0,1,0,Greece,593,6,171740.69,0,0,40,67500,0,5.766032157,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5118307,0,Male,38,0,1,0,Spain,597,1,0,0,0,47,270000,1,3.844021438,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,1
5118310,1,Female,39,0,1,0,Netherlands,541,9,100116.67,0,0,48,148500,1,29.09573776,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5118312,0,Male,24,0,1,0,Netherlands,692,2,120596.93,0,1,23,112500,0,1.681074902,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1
5118315,0,Female,48,0,0,1,Greece,697,1,0,0,0,46,135000,1,7.515554734,Commercial associate,Higher education,Separated,House / apartment,Other,0
5118321,0,Male,29,0,0,0,Greece,768,2,95984.69,0,0,2,144000,1,0.843275358,Working,Secondary / secondary special,Married,House / apartment,Other,0
5118324,0,Male,38,0,0,0,Greece,802,1,142557.11,0,0,42,157500,1,6.680493097,Working,Higher education,Single / not married,Municipal apartment,Other,0
5118325,0,Male,47,0,0,0,Greece,584,5,0,0,1,37,180000,1,3.34846027,Working,Secondary / secondary special,Married,Rented apartment,Laborers,0
5118330,0,Male,66,0,0,0,Spain,614,2,0,0,7,26,157500,0,4.514808655,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,1
5118332,1,Female,36,0,0,0,Netherlands,850,6,143644.16,0,2,2,202500,1,3.928896555,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff,0
5118349,0,Female,38,0,0,0,Greece,671,6,132129.72,0,2,37,90000,0,4.432671444,Working,Incomplete higher,Separated,House / apartment,Sales staff,0
5118352,1,Female,52,0,1,0,Greece,626,0,0,0,1,31,157500,1,1.842611416,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
5118354,1,Female,68,0,0,0,Greece,770,2,183555.24,0,0,49,135000,0,3.515472597,Working,Higher education,Married,House / apartment,Core staff,0
5118372,0,Male,38,0,0,0,Greece,633,2,91902.56,1,0,39,90000,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5118391,0,Male,40,0,1,0,Greece,663,6,156218.19,0,0,32,135000,0,12.76686037,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5118397,1,Female,43,0,0,0,Netherlands,581,5,93259.57,0,0,59,135000,1,4.514808655,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5118398,0,Female,45,0,0,0,Netherlands,561,2,168085.38,0,0,33,292500,0,7.515554734,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
5118403,1,Male,51,0,1,0,Netherlands,479,1,107714.74,0,0,54,67500,1,3.844021438,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5118408,0,Female,31,0,1,1,Greece,769,6,117852.26,0,0,36,180000,1,0.681738845,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5118412,1,Male,60,0,0,1,Spain,659,2,0,0,1,12,112500,1,8.263003347,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5118413,0,Female,51,0,0,0,Spain,590,10,84474.62,0,2,41,225000,1,5.432007502,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
5118423,0,Male,50,0,0,0,Greece,560,3,0,0,0,25,157500,1,12.68198526,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5118431,0,Male,35,0,0,0,Netherlands,437,6,126803.34,1,0,19,171000,1,0,Pensioner,Higher education,Married,House / apartment,Other,0
5118437,0,Female,34,0,1,0,Greece,661,0,0,0,1,13,90000,1,2.09449886,Working,Secondary / secondary special,Married,With parents,Core staff,0
5118441,0,Female,36,0,1,0,Netherlands,677,10,68806.84,0,1,42,108000,1,1.18003792,Commercial associate,Higher education,Married,House / apartment,Sales staff,1
5118444,0,Female,31,0,0,0,Greece,560,3,115141.18,0,3,36,157500,1,4.514808655,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5118447,0,Female,35,0,0,0,Greece,578,2,0,0,1,5,76500,0,2.01236165,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5118458,0,Male,34,0,1,1,Spain,421,6,90723.36,0,1,33,112500,1,3.844021438,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5118461,0,Female,49,0,1,0,Netherlands,492,2,151249.45,0,1,35,135000,1,5.766032157,State servant,Secondary / secondary special,Civil marriage,House / apartment,Core staff,0
5118463,0,Female,32,0,1,0,Greece,545,6,0,0,2,59,270000,1,3.014435615,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5118472,1,Female,43,0,0,0,Netherlands,640,9,94752.49,0,0,8,180000,1,4.514808655,Working,Secondary / secondary special,Married,House / apartment,Drivers,1
5118473,1,Female,34,0,0,1,Spain,624,6,0,0,0,39,180000,1,2.431261422,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5118481,0,Male,28,0,0,1,Spain,577,7,0,0,0,40,135000,1,4.432671444,Commercial associate,Incomplete higher,Married,House / apartment,Other,0
5118486,1,Male,31,0,0,1,Greece,704,5,132084.66,0,1,52,157500,1,10.26167546,State servant,Secondary / secondary special,Married,House / apartment,Other,0
5118490,0,Male,45,0,0,1,Greece,523,5,0,0,0,59,135000,1,1.347050247,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
5118494,0,Male,35,0,1,1,Greece,793,2,0,0,1,20,337500,1,5.09524494,Working,Higher education,Married,House / apartment,Managers,0
5118496,1,Female,53,0,0,0,Greece,564,2,45472.28,0,0,39,67500,1,31.767935,State servant,Secondary / secondary special,Separated,House / apartment,Other,0
5118499,0,Male,33,0,0,1,Greece,711,1,0,0,0,7,193500,0,2.346386305,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Cleaning staff,0
5118517,1,Female,33,0,1,0,Netherlands,791,10,130229.71,0,0,43,337500,0,6.765368214,Working,Higher education,Married,House / apartment,Managers,0
5118518,0,Female,38,0,1,1,Netherlands,629,9,123948.85,0,2,27,180000,1,1.26217513,Working,Higher education,Married,House / apartment,Core staff,1
5118520,1,Male,39,0,0,1,Netherlands,729,6,127415.85,0,0,38,180000,1,1.431925365,Commercial associate,Higher education,Married,House / apartment,Other,0
5118529,1,Male,35,0,0,1,Netherlands,651,8,110067.71,0,0,40,135000,1,1.76595002,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5118534,0,Male,39,0,1,1,Spain,695,4,65521.2,0,0,1,225000,1,2.261511188,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5118535,0,Male,31,0,0,1,Spain,847,5,0,0,1,39,81000,1,17.43225391,Working,Secondary / secondary special,Married,Municipal apartment,Cleaning staff,0
5118542,0,Male,47,0,0,1,Greece,704,5,0,0,0,35,72000,1,2.84468538,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5118543,0,Male,33,0,0,0,Netherlands,613,3,155736.42,0,0,47,130500,1,10.76545035,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5118550,0,Female,29,0,1,1,Spain,692,4,0,0,1,18,157500,0,3.682484924,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5118552,0,Female,34,0,1,1,Greece,720,3,118307.57,0,0,8,135000,1,4.928232613,Working,Secondary / secondary special,Widow,House / apartment,Laborers,1
5118555,0,Male,41,0,0,1,Greece,577,6,0,0,0,48,126000,1,7.928978692,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff,0
5118561,0,Female,24,0,1,1,Netherlands,710,7,103099.17,0,0,60,180000,1,2.59827375,Working,Higher education,Married,Co-op apartment,Sales staff,0
5118566,0,Female,38,0,0,1,Greece,716,1,0,0,2,22,147150,1,8.92831475,State servant,Secondary / secondary special,Married,House / apartment,Managers,0
5118567,1,Male,33,0,0,1,Greece,410,6,125789.69,0,0,38,157500,0,5.180120057,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5118575,0,Female,36,0,1,1,Netherlands,584,4,109646.83,0,0,13,247500,1,2.261511188,Working,Secondary / secondary special,Single / not married,With parents,Drivers,0
5118580,0,Male,30,1,1,1,Greece,792,1,127187.86,0,0,46,180000,1,4.766696099,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5118582,0,Female,36,0,0,0,Greece,605,6,0,0,1,13,247500,0,6.431343559,Commercial associate,Incomplete higher,Married,House / apartment,Other,0
5118591,0,Male,24,0,0,1,Spain,486,1,0,0,0,48,225000,1,23.26399584,State servant,Secondary / secondary special,Married,House / apartment,Other,0
5118594,0,Male,41,0,0,1,Greece,615,4,130385.82,0,0,25,81000,0,3.263585152,Working,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers,0
5118597,0,Male,23,0,1,0,Greece,676,1,107787.47,0,0,20,315000,0,14.17962039,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
5118600,0,Male,34,0,0,1,Greece,571,1,99325.04,0,1,58,315000,0,9.599101967,Commercial associate,Secondary / secondary special,Separated,House / apartment,Managers,0
5118602,0,Female,37,0,0,0,Greece,850,9,0,0,1,31,135000,0,5.180120057,Working,Higher education,Married,House / apartment,Sales staff,0
5118609,0,Male,48,0,1,1,Greece,717,7,123764.95,0,0,11,202500,1,0.843275358,Commercial associate,Incomplete higher,Single / not married,House / apartment,Sales staff,1
5118614,1,Female,39,0,1,1,Netherlands,642,8,128264.03,0,2,41,99000,1,4.928232613,State servant,Secondary / secondary special,Married,House / apartment,Laborers,0
5118615,0,Male,47,0,0,1,Spain,780,7,86006.21,0,0,21,247500,1,2.09449886,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5118617,0,Female,38,0,0,0,Netherlands,492,8,57068.43,0,0,52,270000,1,14.2617576,Commercial associate,Higher education,Single / not married,House / apartment,Sales staff,0
5118619,0,Male,29,0,0,1,Netherlands,760,5,103607.24,0,0,30,225000,0,1.431925365,Commercial associate,Higher education,Single / not married,With parents,Core staff,0
5118630,0,Male,40,0,0,0,Spain,500,1,99004.24,0,1,5,67500,1,2.513398632,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
5118631,0,Female,36,0,0,0,Spain,654,2,0,0,1,7,135000,1,2.346386305,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
5118632,1,Female,25,0,0,0,Spain,606,3,147386.72,0,0,10,117000,1,2.513398632,Working,Secondary / secondary special,Widow,House / apartment,Cleaning staff,0
5118637,1,Male,42,0,1,0,Spain,367,6,93608.28,0,0,46,900000,1,5.25951936,State servant,Higher education,Married,House / apartment,Core staff,0
5118644,0,Male,38,0,0,0,Spain,799,2,0,0,1,6,112500,1,1.347050247,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,1
5118645,0,Male,71,0,1,1,Netherlands,434,9,119496.87,0,0,44,202500,1,6.680493097,Working,Secondary / secondary special,Married,House / apartment,Other,0
5118647,0,Female,32,0,0,1,Spain,719,7,0,0,2,53,270000,0,7.515554734,State servant,Higher education,Single / not married,House / apartment,Core staff,1
5125120,0,Female,37,0,0,1,Greece,641,2,0,1,0,53,103500,1,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5125127,0,Female,25,0,0,1,Spain,461,6,0,0,0,43,112500,1,5.114410289,Working,Secondary / secondary special,Single / not married,House / apartment,Managers,0
5125129,0,Female,25,1,0,1,Netherlands,790,5,152885.77,0,0,23,315000,1,0.533891866,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,0
5125133,0,Male,31,0,0,1,Greece,588,4,99607.37,0,0,35,220500,0,1.533227924,Working,Secondary / secondary special,Separated,House / apartment,Core staff,0
5125140,0,Male,27,0,0,1,Greece,621,4,137003.68,1,0,55,202500,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5125143,1,Male,48,0,0,1,Netherlands,768,3,122831.58,1,0,53,72000,1,0,Pensioner,Lower secondary,Married,House / apartment,Other,0
5125145,0,Male,38,0,1,1,Spain,681,2,99811.44,0,2,14,360000,1,0.785779311,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5125147,0,Male,37,0,0,1,Spain,606,8,154712.58,0,0,9,180000,1,6.951545891,Working,Incomplete higher,Single / not married,House / apartment,Drivers,0
5125148,0,Male,37,0,1,1,Spain,542,8,0,0,1,43,225000,1,9.703142433,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
5125154,0,Female,24,0,0,1,Netherlands,713,7,147687.24,0,1,15,234000,1,4.785861448,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125170,0,Female,33,0,1,1,Spain,597,2,0,0,2,3,135000,1,5.952209833,Working,Higher education,Married,House / apartment,Drivers,0
5125172,0,Male,27,0,1,1,Greece,635,3,127009.83,0,0,4,157500,1,1.199203269,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125175,1,Male,61,0,0,1,Netherlands,599,1,124737.96,0,2,0,157500,0,2.702314216,State servant,Higher education,Married,House / apartment,Core staff,0
5125177,1,Female,44,0,0,1,Spain,496,0,179356.28,0,2,6,90000,1,3.115738174,Commercial associate,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5125181,0,Male,31,0,1,1,Spain,759,8,0,0,0,29,112500,1,0.199867212,Commercial associate,Higher education,Married,House / apartment,Core staff,0
5125184,0,Male,31,0,0,1,Netherlands,757,1,127320.36,0,1,8,225000,1,10.61760337,Commercial associate,Secondary / secondary special,Separated,House / apartment,Laborers,0
5125186,0,Male,31,0,0,1,Spain,564,0,125175.58,0,0,15,139500,1,2.450426771,State servant,Higher education,Married,House / apartment,Other,0
5125190,0,Female,22,0,0,1,Greece,561,6,186788.96,0,0,56,112500,1,11.36778989,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
5125196,0,Male,40,0,0,1,Greece,702,3,148556.74,0,0,2,202500,0,19.95386627,Working,Incomplete higher,Single / not married,House / apartment,Core staff,0
5125209,0,Female,40,0,0,0,Netherlands,678,8,128644.46,0,0,24,135000,0,2.198539327,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Other,0
5125212,0,Female,46,0,0,1,Greece,707,7,127476.73,1,0,51,135000,1,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5125214,0,Female,27,0,0,1,Greece,610,9,159561.93,0,0,29,675000,0,3.036338871,Commercial associate,Higher education,Married,House / apartment,Managers,0
5125220,0,Male,42,0,0,1,Greece,744,1,112419.92,0,1,30,90000,1,16.61909553,Working,Secondary / secondary special,Single / not married,House / apartment,Managers,0
5125225,0,Male,28,0,0,1,Greece,598,8,129991.76,0,2,40,157500,0,0.199867212,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,0
5125238,0,Male,36,0,1,1,Spain,562,5,0,0,0,10,166500,0,2.702314216,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125239,0,Female,59,0,0,1,Spain,621,2,0,0,1,30,157500,1,9.703142433,Commercial associate,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
5125242,1,Female,50,0,0,1,Greece,659,3,0,0,0,12,180000,1,0.451754656,Commercial associate,Higher education,Married,House / apartment,Private service staff,0
5125244,0,Female,40,0,0,1,Netherlands,722,6,89175.06,0,1,34,225000,0,4.038412835,Working,Higher education,Single / not married,With parents,Laborers,0
5125251,1,Female,39,1,1,0,Greece,606,3,0,0,1,15,337500,1,9.785279643,State servant,Higher education,Married,House / apartment,Other,0
5125257,0,Female,39,0,1,1,Spain,603,5,162390.52,0,0,18,225000,1,4.533974004,Working,Higher education,Married,Rented apartment,High skill tech staff,1
5125261,0,Female,59,0,0,1,Netherlands,506,3,190353.08,0,0,52,157500,1,3.285488408,Commercial associate,Higher education,Married,House / apartment,Other,0
5125264,0,Male,21,0,0,1,Greece,715,8,0,0,0,43,103500,1,5.952209833,Commercial associate,Higher education,Civil marriage,With parents,Other,0
5125269,0,Male,47,0,1,1,Greece,690,2,0,0,0,43,157500,1,1.037666756,Commercial associate,Incomplete higher,Single / not married,House / apartment,Other,0
5125270,0,Female,40,0,0,0,Greece,644,10,139180.97,0,1,24,360000,1,2.869326543,Working,Lower secondary,Married,House / apartment,Laborers,0
5125275,0,Male,36,0,0,1,Greece,589,8,114435.47,0,1,20,90000,1,10.11382848,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5125286,0,Female,66,0,0,0,Greece,592,5,149950.19,0,1,60,202500,1,0.366879539,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
5125293,0,Male,42,0,1,0,Greece,632,4,126115.6,0,0,16,126000,1,4.533974004,Working,Secondary / secondary special,Separated,House / apartment,Core staff,0
5125297,0,Female,59,0,0,1,Netherlands,577,7,111396.97,1,0,5,148500,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5125306,0,Male,30,0,0,1,Greece,588,3,115007.08,0,0,25,180000,0,2.951463754,Commercial associate,Secondary / secondary special,Single / not married,With parents,Managers,0
5125308,0,Male,54,0,0,1,Greece,617,6,102141.9,0,3,10,157500,1,7.871482645,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125317,1,Female,36,0,1,0,Spain,668,3,133686.52,0,0,1,292500,1,7.452582873,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
5125326,0,Male,32,0,1,0,Greece,810,9,120879.73,0,0,6,135000,0,1.037666756,Working,Secondary / secondary special,Civil marriage,With parents,Sales staff,0
5125328,1,Male,47,0,1,1,Spain,767,5,0,0,2,41,337500,1,10.86949082,State servant,Secondary / secondary special,Married,Office apartment,Laborers,0
5125338,0,Female,49,0,1,1,Spain,718,10,82321.88,0,0,30,157500,0,14.45067318,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5125342,0,Female,27,0,0,1,Spain,589,4,0,1,0,7,247500,1,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5125348,0,Male,33,0,0,1,Spain,778,5,116474.28,0,0,12,157500,1,0.451754656,Working,Incomplete higher,Single / not married,House / apartment,Core staff,0
5125350,0,Female,34,0,0,1,Greece,724,3,132352.69,0,0,56,180000,1,1.869990486,Working,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff,0
5125356,0,Female,39,0,1,0,Netherlands,477,4,182491.57,0,0,25,135000,1,0.533891866,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5125372,0,Male,34,0,0,1,Greece,580,6,0,1,0,54,202500,1,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5125384,0,Male,63,0,0,1,Spain,566,2,120787.18,1,0,56,360000,1,0,Pensioner,Higher education,Married,House / apartment,Other,0
5125387,0,Female,29,0,0,1,Greece,711,3,130181.47,0,0,9,135000,1,8.284906603,State servant,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff,0
5125393,0,Male,32,0,1,0,Netherlands,706,5,88348.43,0,0,41,292500,1,1.952127696,Working,Higher education,Married,House / apartment,Managers,0
5125397,0,Male,31,0,1,0,Spain,703,6,0,0,0,23,112500,1,2.283414444,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125402,0,Male,39,0,0,1,Netherlands,679,2,146186.28,0,1,9,81000,1,3.534637946,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Other,1
5125410,1,Male,32,0,0,1,Greece,603,7,0,0,0,15,135000,1,8.200031486,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125412,0,Male,34,1,0,0,Spain,598,0,104488.17,0,1,40,157500,0,4.618849121,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff,1
5125413,0,Female,32,0,1,1,Netherlands,836,4,109196.67,0,2,60,130500,1,7.953619855,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5125422,1,Female,61,0,0,1,Greece,687,7,80538.56,0,0,16,247500,1,1.533227924,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5125425,0,Male,41,0,1,1,Netherlands,704,4,109026.8,0,1,23,189000,1,2.365551654,Working,Lower secondary,Married,House / apartment,Core staff,0
5125429,0,Male,75,0,0,1,Netherlands,605,2,61319.63,0,0,29,315000,0,35.45315783,Working,Higher education,Separated,House / apartment,Core staff,0
5125431,0,Female,40,1,1,0,Greece,516,9,0,0,0,18,162000,0,2.869326543,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125437,0,Female,39,0,1,1,Greece,572,2,0,0,1,56,810000,1,12.20011362,Commercial associate,Higher education,Married,House / apartment,Other,1
5125447,1,Male,42,0,0,1,Greece,557,6,177822.03,0,0,39,337500,1,1.199203269,Commercial associate,Higher education,Single / not married,House / apartment,Managers,0
5125457,1,Male,59,0,1,0,Netherlands,443,4,110939.3,0,1,24,135000,1,4.366961676,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5125460,0,Male,25,0,0,0,Netherlands,604,7,165413.43,0,1,22,112500,1,0.785779311,Working,Higher education,Married,House / apartment,Core staff,0
5125462,0,Male,27,0,0,1,Greece,483,1,77805.66,0,1,14,112500,1,14.11391062,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125471,0,Male,50,0,1,1,Greece,702,3,0,0,1,16,450000,0,4.785861448,Commercial associate,Higher education,Married,House / apartment,Other,0
5125474,1,Female,57,0,1,1,Spain,670,3,175575.95,0,0,23,207000,1,8.534056141,Working,Secondary / secondary special,Married,House / apartment,Private service staff,0
5125476,0,Female,38,0,0,1,Spain,804,3,124197.22,1,0,18,202500,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5125481,0,Female,30,0,0,1,Greece,850,3,0,0,0,12,180000,1,4.366961676,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125482,0,Female,39,0,0,1,Greece,554,10,160132.75,1,0,23,58500,1,0,Pensioner,Higher education,Married,House / apartment,Other,0
5125487,0,Female,37,0,1,0,Netherlands,588,7,70258.88,0,1,46,135000,1,2.951463754,Working,Higher education,Married,House / apartment,Laborers,0
5125495,0,Male,32,0,1,1,Netherlands,758,4,162657.64,0,0,16,315000,1,6.617521236,Working,Incomplete higher,Married,House / apartment,Managers,0
5125500,1,Male,43,0,1,0,Netherlands,787,0,132217.45,0,0,5,112500,1,1.785115369,Commercial associate,Higher education,Married,With parents,Core staff,0
5125501,0,Male,25,0,0,1,Spain,582,9,148042.97,1,0,21,121500,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5125508,0,Female,33,0,0,1,Spain,633,4,92855.02,0,1,54,202500,1,0.284742329,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff,1
5125523,1,Male,47,0,0,0,Netherlands,766,9,129289.98,0,2,6,171000,1,15.53488436,Working,Secondary / secondary special,Married,Municipal apartment,Core staff,0
5125530,0,Male,37,0,1,0,Spain,564,9,100252.18,1,0,27,58500,1,0,Pensioner,Lower secondary,Married,House / apartment,Other,0
5125533,0,Male,37,0,0,0,Spain,602,3,107592.89,0,0,16,49500,0,0.533891866,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
